index	seqnames	start	end	value	delta	minmax
60053	chr14	54360000	54400000	-0.516597116355645	-0.326759525437766	-1
60073	chr14	55160000	55200000	-0.630347947555139	0.071534227623205	-1
60086	chr14	55680000	55720000	-0.188677372156191	0.227458818938781	-1
60106	chr14	56480000	56520000	-0.48443776343579	-0.0180607918620618	-1
60128	chr14	57360000	57400000	-0.614117943688235	-0.130410336879112	-1
60148	chr14	58160000	58200000	-0.77659357505892	0.00361514873502622	-1
60155	chr14	58440000	58480000	-1.07799762367041	-0.0193416853137224	-1
60169	chr14	59000000	59040000	-0.170064660828864	-0.208401524660145	-1
60183	chr14	59560000	59600000	-0.819194602571265	0.199221450936049	-1
60208	chr14	60560000	60600000	-0.914366196515301	0.16165682326804	-1
60225	chr14	61240000	61280000	-0.452684118836087	-0.291197121962847	-1
60241	chr14	61880000	61920000	-0.88216626189777	-0.0997365627172436	-1
60247	chr14	62120000	62160000	-0.980925497631022	0.0972468566636177	-1
60277	chr14	63320000	63360000	-1.2304363007245	0.331145940386587	-1
60303	chr14	64360000	64400000	-0.312485690287869	-0.115985601884519	-1
60322	chr14	65120000	65160000	-0.460328419348779	0.188224645059307	-1
60353	chr14	66360000	66400000	-0.661650306940315	-0.0133361545999361	-1
60362	chr14	66720000	66760000	-0.0731686388400405	-0.00645911917018655	-1
60373	chr14	67160000	67200000	-0.981442492253295	-0.0853943150033366	-1
60377	chr14	67320000	67360000	-1.03488445286106	-0.116870233730358	-1
60391	chr14	67880000	67920000	-0.924442803628738	0.563942128694692	-1
60415	chr14	68840000	68880000	-0.204034068102019	-0.0432375333498684	-1
60421	chr14	69080000	69120000	-0.0321223844930187	-0.178108772675203	-1
60431	chr14	69480000	69520000	0.154939010073076	-0.0122345064543918	-1
60437	chr14	69720000	69760000	0.270421683312215	-0.0813909984423941	-1
60445	chr14	70040000	70080000	0.12253607291725	-0.245515921776942	-1
60458	chr14	70560000	70600000	-0.395149809602803	-0.043859038522231	-1
60471	chr14	71080000	71120000	-0.815631125546563	0.506231969073244	-1
60490	chr14	71840000	71880000	-0.518398184997212	0.356697295333755	-1
60505	chr14	72440000	72480000	-0.161443738178587	0.044398351200759	-1
60520	chr14	73040000	73080000	-0.474417714019604	0.108113756390022	-1
60544	chr14	74000000	74040000	-0.325308390428376	-0.0484197519253644	-1
60565	chr14	74840000	74880000	0.0757339735118969	-0.0398145046436818	-1
60586	chr14	75680000	75720000	-0.267930827723769	0.176467848779998	-1
60593	chr14	75960000	76000000	-0.0524741705258876	-0.0429290848945121	-1
60613	chr14	76760000	76800000	-0.100143357003549	0.0841175583034685	-1
60639	chr14	77800000	77840000	-0.749284256007032	0.0894994838639634	-1
60666	chr14	78880000	78920000	-0.772245872524627	0.115352917318148	-1
60694	chr14	80000000	80040000	-0.502853955669433	-0.0318814121825373	-1
60717	chr14	80920000	80960000	-0.830640856310211	0.0516546842442885	-1
60722	chr14	81120000	81160000	-0.66029729790344	-0.0318343779584641	-1
60732	chr14	81520000	81560000	-1.32029253769828	-0.166558023002274	-1
60743	chr14	81960000	82000000	-0.348787581904352	-0.0165294297818467	-1
60767	chr14	82920000	82960000	-0.588850936778185	-0.0232700431640821	-1
60772	chr14	83120000	83160000	-0.593363987017152	-0.0525247626389513	-1
60776	chr14	83280000	83320000	-0.810836764516736	-0.084421988703265	-1
60792	chr14	83920000	83960000	-0.613088128692669	0.0395736822374219	-1
60823	chr14	85160000	85200000	-0.342220195337189	0.0951781612692408	-1
60834	chr14	85600000	85640000	-0.786484976246392	-0.0546909363018984	-1
60845	chr14	86040000	86080000	-0.910706598388255	0.124908904168112	-1
60870	chr14	87040000	87080000	-0.509216842405036	0.283286157573101	-1
60888	chr14	87760000	87800000	-0.642041786832315	0.0337167461649091	-1
60908	chr14	88560000	88600000	-0.566110204498016	0.0593649900650886	-1
60916	chr14	88880000	88920000	-0.313322503905011	-0.0160940762087005	-1
60942	chr14	89920000	89960000	-0.575870476736459	-0.0180936930748292	-1
60949	chr14	90200000	90240000	-0.0932582104257205	0.110947023011924	-1
60962	chr14	90720000	90760000	0.061709257166302	-0.170484949187801	-1
60980	chr14	91440000	91480000	0.0120954571194037	0.0128497045864347	-1
60995	chr14	92040000	92080000	-0.537767267956593	0.0630257487408236	-1
61014	chr14	92800000	92840000	-0.00191875987488551	0.0309916703763728	-1
61024	chr14	93200000	93240000	-0.376874410488357	-0.0341921128095938	-1
61034	chr14	93600000	93640000	0.0774364092610629	0.0359507908045805	-1
61043	chr14	93960000	94000000	-0.131750733914111	0.20065592802694	-1
61061	chr14	94680000	94720000	0.26208872518801	0.108924168194707	-1
61071	chr14	95080000	95120000	0.440104635265913	-0.112296955447885	-1
61082	chr14	95520000	95560000	-0.266220400764052	0.236730017619516	-1
61095	chr14	96040000	96080000	0.326017750396773	0.0251456563757418	-1
61108	chr14	96560000	96600000	-0.598984592953968	0.226137892539745	-1
61147	chr14	98120000	98160000	0.393932284013334	-0.0542341963587745	-1
61153	chr14	98360000	98400000	0.395426943143048	0.0238238048714548	-1
61159	chr14	98600000	98640000	0.400902799612566	-0.0643017081594225	-1
61181	chr14	99480000	99520000	-0.556440927612448	0.430250578909037	-1
61200	chr14	100240000	100280000	-0.293695658826487	-0.330304547444975	-1
61210	chr14	100640000	100680000	0.132286171317063	-0.209146335719828	-1
61236	chr14	101680000	101720000	-0.888283099633711	0.450535674532807	-1
61252	chr14	102320000	102360000	0.268455783212279	-0.0748439346049657	-1
61267	chr14	102920000	102960000	0.592880852689651	-0.0871235660882668	-1
61283	chr14	103560000	103600000	0.00346389030776658	0.034207580833489	-1
61293	chr14	103960000	104000000	0.158714385700067	0.152335229661553	-1
61310	chr14	104640000	104680000	0.379381434105964	-0.340421221991014	-1
61337	chr14	105720000	105760000	0.28143105130851	-0.125388069084228	-1
61347	chr14	106120000	106160000	0.248612044542235	-0.00207256432027672	-1
61951	chr15	23200000	23240000	-0.82963515111251	0.180280106778042	-1
61955	chr15	23360000	23400000	-1.01895211391048	-0.0309318956641995	-1
61986	chr15	24600000	24640000	0.356614213777638	-0.0347206665374815	-1
61996	chr15	25000000	25040000	0.182825786719261	-0.00449174431154105	-1
62008	chr15	25480000	25520000	-0.0984208500996562	-0.0098838030070473	-1
62026	chr15	26200000	26240000	-0.0943920132727794	-0.0134217816513408	-1
62035	chr15	26560000	26600000	0.235752246899488	0.000584984375681344	-1
62045	chr15	26960000	27000000	0.128545808960194	0.1195572387467	-1
62111	chr15	29600000	29640000	-0.308982607138971	0.250744671817949	-1
62158	chr15	31480000	31520000	-0.109345217086436	-0.216128525646685	-1
62200	chr15	33160000	33200000	-0.372143776776351	0.121645182465227	-1
62221	chr15	34000000	34040000	-0.827696859775575	0.0172766195593038	-1
62230	chr15	34360000	34400000	-0.122840025735518	0.221905748804032	-1
62235	chr15	34560000	34600000	-0.257671621899164	-0.394329910748865	-1
62245	chr15	34960000	35000000	-1.14505721347737	-0.379872121194527	-1
62259	chr15	35520000	35560000	-0.564188326822846	0.0803945793866603	-1
62283	chr15	36480000	36520000	-0.193975263313011	-0.041535926481758	-1
62299	chr15	37120000	37160000	-0.995345811670995	-0.245070544929749	-1
62319	chr15	37920000	37960000	-1.25854811178432	0.285530688255299	-1
62331	chr15	38400000	38440000	-0.399168622292854	-0.0218072952975902	-1
62338	chr15	38680000	38720000	-0.605365564824659	0.0393070511102764	-1
62369	chr15	39920000	39960000	-0.0453651704552902	0.0663612495328085	-1
62383	chr15	40480000	40520000	0.783999864733351	-0.0464772324088255	-1
62393	chr15	40880000	40920000	0.621124182208824	0.0213186966055118	-1
62406	chr15	41400000	41440000	0.149356029702839	-0.0406175241532948	-1
62424	chr15	42120000	42160000	0.29691196939986	0.00174510098838651	-1
62431	chr15	42400000	42440000	-0.0419014952275571	-0.357190426344902	-1
62453	chr15	43280000	43320000	0.0775052932538256	-0.00726893620083351	-1
62466	chr15	43800000	43840000	-0.848587764935118	-0.0780564024874046	-1
62484	chr15	44520000	44560000	-0.382022370908015	-0.0911703620684314	-1
62491	chr15	44800000	44840000	-0.0707995877733132	0.0339160243951317	-1
62499	chr15	45120000	45160000	-0.156121648381174	0.0702777207940083	-1
62513	chr15	45680000	45720000	-0.975850407018509	-0.0113719762649921	-1
62528	chr15	46280000	46320000	0.0903424340179095	-0.0240072571739373	-1
62550	chr15	47160000	47200000	-0.976367772678863	0.181933873456797	-1
62579	chr15	48320000	48360000	-0.900217828115634	0.190537599127218	-1
62601	chr15	49200000	49240000	-0.674207787772479	0.160827275001736	-1
62629	chr15	50320000	50360000	-1.01909504838324	0.112370883333354	-1
62649	chr15	51120000	51160000	-0.280823196374764	0.103868966697804	-1
62658	chr15	51480000	51520000	-0.395915590170882	-0.118051357936191	-1
62675	chr15	52160000	52200000	-0.390721016568961	-0.152868857356028	-1
62690	chr15	52760000	52800000	-1.28495111326178	0.00185335134420861	-1
62715	chr15	53760000	53800000	-0.468924806389724	-0.0251102706714277	-1
62749	chr15	55120000	55160000	-0.97095820248187	-0.0679314291032642	-1
62753	chr15	55280000	55320000	-0.646910264475164	0.261878978372624	-1
62777	chr15	56240000	56280000	-0.704099623555085	0.0503940520285558	-1
62783	chr15	56480000	56520000	-0.814651504022292	0.292213259937373	-1
62804	chr15	57320000	57360000	-0.348683863540675	0.225246394533084	-1
62809	chr15	57520000	57560000	-0.290358733347205	-0.267286827746603	-1
62826	chr15	58200000	58240000	-0.695265415134044	0.395303266872139	-1
62844	chr15	58920000	58960000	-0.30461179664363	0.288160312536444	-1
62863	chr15	59680000	59720000	-1.14206754970965	0.355964077705124	-1
62884	chr15	60520000	60560000	-0.425510480750156	0.103512840598924	-1
62899	chr15	61120000	61160000	0.242674625246595	0.101171602509322	-1
62916	chr15	61800000	61840000	-0.473238451415574	-0.0732372140346028	-1
62929	chr15	62320000	62360000	-0.24177702507405	0.124575833992087	-1
62939	chr15	62720000	62760000	-0.354744794308634	0.0505779492933832	-1
62949	chr15	63120000	63160000	-0.00226898172010902	0.0313675379264879	-1
62957	chr15	63440000	63480000	-0.196224783618487	-0.0718690761530625	-1
62973	chr15	64080000	64120000	-0.439449012853504	-0.29969698120227	-1
62989	chr15	64720000	64760000	0.240566362329308	0.0570973026167048	-1
63007	chr15	65440000	65480000	-0.119449331981076	0.00746137753175492	-1
63019	chr15	65920000	65960000	0.164832630805057	0.0551674510624055	-1
63028	chr15	66280000	66320000	-0.000790714359762766	0.0270997458839951	-1
63033	chr15	66480000	66520000	-0.139768020732397	-0.135779148377239	-1
63044	chr15	66920000	66960000	0.0778259412756117	0.22316997955964	-1
63055	chr15	67360000	67400000	0.0110702358304527	-0.00508236345432499	-1
63066	chr15	67800000	67840000	-0.419980715422626	-0.238105707938243	-1
63076	chr15	68200000	68240000	-0.558228035427878	-0.179300706666478	-1
63096	chr15	69000000	69040000	-0.0743654618416579	0.168518281657712	-1
63107	chr15	69440000	69480000	-0.673534684367312	-0.0226151529867068	-1
63137	chr15	70640000	70680000	-0.569741574890372	-0.062875731297214	-1
63141	chr15	70800000	70840000	-0.617228518576217	0.0621422521135614	-1
63158	chr15	71480000	71520000	0.0756286246129298	-0.149237328658454	-1
63166	chr15	71800000	71840000	-0.0812105065315934	-0.00636019065178242	-1
63176	chr15	72200000	72240000	-0.537614276771121	-0.0555388063949369	-1
63188	chr15	72680000	72720000	-0.580623730909342	0.0472642626455266	-1
63199	chr15	73120000	73160000	-0.111884104568158	-0.0826656790156305	-1
63218	chr15	73880000	73920000	-0.395836886070027	-0.13130906053011	-1
63229	chr15	74320000	74360000	0.255881127155118	0.0300090572371741	-1
63245	chr15	74960000	75000000	0.680224762476933	0.0666658672233177	-1
63255	chr15	75360000	75400000	0.105688762430764	-0.113484689042231	-1
63274	chr15	76120000	76160000	-0.430142994871775	-0.108782845129895	-1
63293	chr15	76880000	76920000	-0.776785889441222	-0.0854170653660803	-1
63311	chr15	77600000	77640000	-0.0264890305627478	-0.0562515792132105	-1
63317	chr15	77840000	77880000	-0.162298751848958	-0.135545948435212	-1
63323	chr15	78080000	78120000	0.418877518282762	0.110634256104326	-1
63342	chr15	78840000	78880000	-0.513832804033399	-0.126226388592605	-1
63347	chr15	79040000	79080000	-0.175583182115087	0.319664466964697	-1
63361	chr15	79600000	79640000	0.0345138978894471	0.0907182525573815	-1
63380	chr15	80360000	80400000	-0.303820267367301	0.188730934268037	-1
63399	chr15	81120000	81160000	-0.0389044636021034	0.000322090019806681	-1
63405	chr15	81360000	81400000	-0.163218607603032	0.0426668463935873	-1
63421	chr15	82000000	82040000	-0.414036719225938	-0.42054859415988	-1
63434	chr15	82520000	82560000	-0.952539551806245	0.356802494864181	-1
63451	chr15	83200000	83240000	0.0606799118443822	0.0794229336784017	-1
63456	chr15	83400000	83440000	0.137519773958048	-0.0502799729823446	-1
63500	chr15	85160000	85200000	-0.0863395646350099	0.000883244890564849	-1
63516	chr15	85800000	85840000	-0.909694391256087	0.153806006952332	-1
63544	chr15	86920000	86960000	-0.598022600036265	-0.0219524311921382	-1
63561	chr15	87600000	87640000	0.0529410954852216	-0.150092872586167	-1
63586	chr15	88600000	88640000	-0.106098401883823	-0.0708456098122576	-1
63592	chr15	88840000	88880000	-0.192336833630493	0.0830131225927937	-1
63604	chr15	89320000	89360000	-0.111150538988756	0.265857861158667	-1
63611	chr15	89600000	89640000	0.121805281454044	0.160164876475896	-1
63628	chr15	90280000	90320000	0.570078946434387	0.180592902900024	-1
63647	chr15	91040000	91080000	-0.852595411458679	0.481736773051405	-1
63659	chr15	91520000	91560000	0.46232760708202	-0.0456174534554519	-1
63667	chr15	91840000	91880000	0.48289647084581	0.0169974843021382	-1
63673	chr15	92080000	92120000	0.0548318550505927	-0.338859957119255	-1
63690	chr15	92760000	92800000	-0.451509285476418	0.385134573436408	-1
63697	chr15	93040000	93080000	-0.119793267754423	0.212313284565894	-1
63704	chr15	93320000	93360000	0.282456348866717	0.0605816583248697	-1
63729	chr15	94320000	94360000	-0.737843793444926	-0.117184442029593	-1
63746	chr15	95000000	95040000	-0.049608959873556	-0.0311549779166491	-1
63752	chr15	95240000	95280000	-0.129265138580001	-0.0801749618638821	-1
63767	chr15	95840000	95880000	0.0763550982860631	0.0685589787462715	-1
63779	chr15	96320000	96360000	-0.18032296440003	-0.30352430995241	-1
63804	chr15	97320000	97360000	0.00830478910197157	0.0185649564253003	-1
63815	chr15	97760000	97800000	-0.327309785478399	-0.0428768768042836	-1
63831	chr15	98400000	98440000	-0.280117901352252	0.0500549644558322	-1
63852	chr15	99240000	99280000	-0.432096703814984	0.303657614105519	-1
63866	chr15	99800000	99840000	-0.974874311199216	0.124604835163864	-1
63885	chr15	100560000	100600000	-0.493071248438469	0.028886084323484	-1
63896	chr15	101000000	101040000	-0.0495367915169236	-0.0237047114436587	-1
63902	chr15	101240000	101280000	-0.123718941691506	-0.107877025825544	-1
63956	chr16	1400000	1440000	1.17532313743454	-0.000842940039577522	-1
63969	chr16	1920000	1960000	0.565147565910826	-0.0447493478399576	-1
63996	chr16	3000000	3040000	-0.0134036300299221	-0.0645603737163295	-1
64012	chr16	3640000	3680000	0.15007815219728	0.0981586484797792	-1
64031	chr16	4400000	4440000	-0.0613643455493605	0.105092977771804	-1
64048	chr16	5080000	5120000	-1.46339279449078	-0.0818772786626421	-1
64071	chr16	6000000	6040000	0.0594217788903755	-0.0386308003997128	-1
64089	chr16	6720000	6760000	-0.461595492044194	0.0485280255433076	-1
64110	chr16	7560000	7600000	-0.0530603936508727	-0.0079187853760886	-1
64135	chr16	8560000	8600000	-0.927029155082664	0.359261111896819	-1
64150	chr16	9160000	9200000	-0.940575311698978	-0.18941336147311	-1
64176	chr16	10200000	10240000	-0.52431413022826	-0.0355974505529767	-1
64183	chr16	10480000	10520000	-0.236082705272282	0.0857283270465259	-1
64194	chr16	10920000	10960000	-0.472193017675356	0.159399994331124	-1
64205	chr16	11360000	11400000	0.0860570434551432	0.158523286334812	-1
64223	chr16	12080000	12120000	-0.694534502241795	0.0729649773837421	-1
64242	chr16	12840000	12880000	0.023627950125331	0.105727848060032	-1
64268	chr16	13880000	13920000	-1.60065039049439	0.285825847367108	-1
64277	chr16	14240000	14280000	-0.380309896137096	0.0928367196538819	-1
64286	chr16	14600000	14640000	-1.123839877508	-0.177862682346845	-1
64313	chr16	15680000	15720000	-0.14412063112177	0.134384520173639	-1
64358	chr16	17480000	17520000	0.349418283924003	0.0209805769031581	-1
64409	chr16	19520000	19560000	-0.675586627566364	-0.321522846906644	-1
64418	chr16	19880000	19920000	-0.589446726429189	0.251959499928835	-1
64439	chr16	20720000	20760000	-0.81687834242805	0.196466504391919	-1
64455	chr16	21360000	21400000	-1.9236321184695	0.0805843000209315	-1
64488	chr16	22680000	22720000	-0.923304713740936	0.171744870811755	-1
64497	chr16	23040000	23080000	-0.507744799320861	-0.134261071110549	-1
64512	chr16	23640000	23680000	-1.27310468683231	-0.112110278622352	-1
64533	chr16	24480000	24520000	-0.658867518575129	-0.280257050162528	-1
64552	chr16	25240000	25280000	-1.54696282337524	0.116397741553254	-1
64569	chr16	25920000	25960000	0.108625445127273	0.00886750570184013	-1
64580	chr16	26360000	26400000	0.147944169579403	-0.0254627232435893	-1
64600	chr16	27160000	27200000	-0.625172495812963	0.289268941082898	-1
64607	chr16	27440000	27480000	-0.461766510400253	-0.00755550294897087	-1
64624	chr16	28120000	28160000	-0.769917215904348	-0.201630611454404	-1
64645	chr16	28960000	29000000	-0.175683717807543	-0.0413361216768247	-1
64656	chr16	29400000	29440000	0.0231399592916468	0.0540521429755401	-1
64680	chr16	30360000	30400000	0.532432103325788	0.0147015240318038	-1
64687	chr16	30640000	30680000	0.258526909350286	-0.157232228943346	-1
64700	chr16	31160000	31200000	0.0119985849321381	0.0614804593862894	-1
64708	chr16	31480000	31520000	-0.201419046041985	-0.162251116264936	-1
64720	chr16	31960000	32000000	-0.602584666514664	0.0530712816261198	-1
64726	chr16	32200000	32240000	-0.887244460339512	-0.0499197337125866	-1
64730	chr16	32360000	32400000	-0.80326542907912	-0.0356960534436236	-1
65113	chr16	47680000	47720000	-0.269082308786687	-0.00798359488635552	-1
65125	chr16	48160000	48200000	-1.02345837479771	0.0154813558086101	-1
65137	chr16	48640000	48680000	-1.16947362177981	0.0179298235173659	-1
65156	chr16	49400000	49440000	-0.137880900431044	0.0376373054688692	-1
65170	chr16	49960000	50000000	-0.402872172083978	-0.107342725742411	-1
65191	chr16	50800000	50840000	-1.15133657084306	-0.126653889932571	-1
65221	chr16	52000000	52040000	-1.07751006322257	0.0774601225947005	-1
65246	chr16	53000000	53040000	-1.28214714417472	0.0262827964538242	-1
65259	chr16	53520000	53560000	-1.39560035247282	0.246269799770549	-1
65278	chr16	54280000	54320000	0.186272173769276	-0.00437596797767723	-1
65286	chr16	54600000	54640000	0.358755330676751	-0.00346757194195237	-1
65296	chr16	55000000	55040000	-0.550924407481776	-0.165038117186802	-1
65302	chr16	55240000	55280000	-0.758380257188927	-0.140834048043887	-1
65313	chr16	55680000	55720000	-0.147184719343401	0.00209959746120794	-1
65318	chr16	55880000	55920000	-0.238833247588984	0.00760502687890333	-1
65329	chr16	56320000	56360000	-0.866178326024653	-0.322684194548691	-1
65357	chr16	57440000	57480000	0.103276435359291	-0.0252311551650741	-1
65389	chr16	58720000	58760000	-2.37739870782813	-0.446961290437521	-1
65416	chr16	59800000	59840000	-0.688326910892293	0.0409984648514074	-1
65422	chr16	60040000	60080000	-0.81351913981652	-0.08581196332895	-1
65431	chr16	60400000	60440000	-0.690646919308179	-0.00779920002611367	-1
65440	chr16	60760000	60800000	-0.884344358668506	-0.183681847949245	-1
65450	chr16	61160000	61200000	-0.752398595092934	-0.00682359640757583	-1
65460	chr16	61560000	61600000	-0.780890576025273	0.0408548979816552	-1
65469	chr16	61920000	61960000	-0.802165939714756	0.0398249199400678	-1
65475	chr16	62160000	62200000	-0.848421794356504	0.00102945691427089	-1
65495	chr16	62960000	63000000	-0.802139825876226	-0.0333460227466455	-1
65503	chr16	63280000	63320000	-0.875163199158256	-0.0251165604348809	-1
65526	chr16	64200000	64240000	-0.49657861975557	-0.00273319770374825	-1
65547	chr16	65040000	65080000	-1.07573119146102	-0.0099531751230767	-1
65579	chr16	66320000	66360000	-1.30390534130806	0.25748392076402	-1
65588	chr16	66680000	66720000	-0.353047287331774	0.190576715671293	-1
65601	chr16	67200000	67240000	0.249689163089366	-0.0124494415855858	-1
65607	chr16	67440000	67480000	0.28903404104489	-0.082419877585553	-1
65627	chr16	68240000	68280000	-0.162532137708246	-0.186140667551856	-1
65641	chr16	68800000	68840000	0.408914934933984	-0.0768184406981196	-1
65654	chr16	69320000	69360000	-0.427011337943309	0.0144172526982059	-1
65665	chr16	69760000	69800000	0.0248467050843135	0.0492830131034167	-1
65673	chr16	70080000	70120000	-0.141569066566192	0.0252925551533482	-1
65680	chr16	70360000	70400000	-0.0982341582032103	0.0791640130219286	-1
65691	chr16	70800000	70840000	-1.14391153888923	-0.255008657460568	-1
65711	chr16	71600000	71640000	-0.723171199707144	-0.0839081236398867	-1
65723	chr16	72080000	72120000	-1.40383963741959	0.0498363586780604	-1
65752	chr16	73240000	73280000	-0.524839409127204	-0.0645591933858383	-1
65778	chr16	74280000	74320000	-1.81447514660523	0.106363026441248	-1
65800	chr16	75160000	75200000	-0.076816648858629	-0.0656979712769508	-1
65812	chr16	75640000	75680000	-1.85402521722376	-0.367233281893874	-1
65837	chr16	76640000	76680000	-0.517251457398323	0.20169771640168	-1
65851	chr16	77200000	77240000	-1.33387905541332	0.3197787568786	-1
65861	chr16	77600000	77640000	-0.398410543480047	0.0549458453446821	-1
65874	chr16	78120000	78160000	-0.6688264293197	0.058454077668216	-1
65900	chr16	79160000	79200000	-0.0892710798989118	-0.0706019682273472	-1
65910	chr16	79560000	79600000	0.0233788274186406	0.00183440114000258	-1
65933	chr16	80480000	80520000	-0.709767588720041	-0.119876493958409	-1
65944	chr16	80920000	80960000	-1.68292798845376	0.119479260549381	-1
65968	chr16	81880000	81920000	-1.00880477542353	-0.0237801227341346	-1
65984	chr16	82520000	82560000	-0.238372964103894	0.035974302527608	-1
66016	chr16	83800000	83840000	-1.37320280960345	-0.13415198082752	-1
66033	chr16	84480000	84520000	0.115893849034989	0.0600972991288709	-1
66039	chr16	84720000	84760000	0.242109032603565	0.171136764914162	-1
66048	chr16	85080000	85120000	0.212513336019253	0.163001862821642	-1
66066	chr16	85800000	85840000	-0.831717828523372	-0.0138303728077186	-1
66084	chr16	86520000	86560000	-0.271345467183572	0.304577261160567	-1
66103	chr16	87280000	87320000	-0.312572637325224	-0.197073294047703	-1
66115	chr16	87760000	87800000	-0.0940706496072309	-0.0194213297045531	-1
66134	chr16	88520000	88560000	0.314194230260065	0.0578250664731152	-1
66151	chr16	89200000	89240000	0.889952477477733	-0.0700209798190627	-1
66199	chr17	760000	800000	0.691707763585376	-0.0475220064562581	-1
66205	chr17	1000000	1040000	0.361027579222332	-0.107133157977988	-1
66221	chr17	1640000	1680000	0.720186807320107	0.118048151410154	-1
66231	chr17	2040000	2080000	0.916703460721147	-0.0452241020761283	-1
66239	chr17	2360000	2400000	0.232990024624647	-0.00232711946316783	-1
66248	chr17	2720000	2760000	0.0823365819402464	-0.214487869783881	-1
66255	chr17	3000000	3040000	-0.0212152566439279	0.0255066248220299	-1
66271	chr17	3640000	3680000	-0.34450269222279	-0.060610148775568	-1
66290	chr17	4400000	4440000	0.726405651549064	-0.0738876771507248	-1
66300	chr17	4800000	4840000	0.692270688632885	0.0133154213462338	-1
66318	chr17	5520000	5560000	-0.437851596412035	0.43589856363047	-1
66341	chr17	6440000	6480000	-0.249457408047106	0.204025156061445	-1
66355	chr17	7000000	7040000	0.549882185121434	-0.0952251001425813	-1
66360	chr17	7200000	7240000	0.563779909961058	0.00417466312142992	-1
66369	chr17	7560000	7600000	1.01206523159315	-0.128841177967899	-1
66389	chr17	8360000	8400000	-0.178556252698523	-0.110788811109581	-1
66399	chr17	8760000	8800000	-0.110566976778063	0.0141183443507266	-1
66424	chr17	9760000	9800000	0.0200416599579888	-0.0126971838555601	-1
66439	chr17	10360000	10400000	0.413693768398767	0.00621123412645835	-1
66451	chr17	10840000	10880000	-0.171591017635785	-0.0310633461030243	-1
66484	chr17	12160000	12200000	-0.426218900255778	0.0462777109268624	-1
66506	chr17	13040000	13080000	-1.1398185289603	0.145829785880325	-1
66530	chr17	14000000	14040000	0.285843648736806	0.0274135127304944	-1
66537	chr17	14280000	14320000	-0.0167927149670041	0.0518820680969627	-1
66559	chr17	15160000	15200000	-0.443438239938595	-0.098146120103713	-1
66568	chr17	15520000	15560000	-0.93055811594504	-0.0668858843526	-1
66580	chr17	16000000	16040000	-0.208036343282447	-0.140732856379182	-1
66593	chr17	16520000	16560000	-0.56147209517056	0.211892116806448	-1
66613	chr17	17320000	17360000	0.266988201693719	0.184956943557599	-1
66621	chr17	17640000	17680000	0.476759524145267	0.169033600340058	-1
66632	chr17	18080000	18120000	0.268643086995191	-0.142013388066887	-1
66644	chr17	18560000	18600000	0.11128765671706	-0.0384674585813675	-1
66657	chr17	19080000	19120000	-0.836938017720019	-0.264043041565794	-1
66676	chr17	19840000	19880000	0.0235890210406403	-0.147380003490515	-1
66689	chr17	20360000	20400000	0.155722703709576	0.0689127570671875	-1
66705	chr17	21000000	21040000	-0.307525503583181	-0.160516959466032	-1
66724	chr17	21760000	21800000	-1.10497264435642	-0.165127381102758	-1
66731	chr17	22040000	22080000	-0.762652034897374	-0.0697369615110119	-1
66739	chr17	22360000	22400000	-0.478165828105293	-0.077804187676503	-1
66855	chr17	27000000	27040000	-1.74839246414105	NA	-1
66874	chr17	27760000	27800000	0.0746541117596381	-0.00494652647480481	-1
66888	chr17	28320000	28360000	-0.494330793079839	0.239116288035062	-1
66894	chr17	28560000	28600000	-0.332858207853524	0.0837104118560973	-1
66903	chr17	28920000	28960000	0.606243376947555	-0.054837969373529	-1
66919	chr17	29560000	29600000	-0.0732651731779516	-0.227174756209984	-1
66932	chr17	30080000	30120000	0.00391523678608961	0.0442504186662947	-1
66939	chr17	30360000	30400000	-0.0895918557424323	-0.0675697325662088	-1
66950	chr17	30800000	30840000	-0.631864143474111	0.263836252914132	-1
66964	chr17	31360000	31400000	0.162824077607263	-0.0223057045049051	-1
66991	chr17	32440000	32480000	-0.668855010772717	0.148859254259389	-1
67003	chr17	32920000	32960000	-0.211091974152199	-0.0292967268006647	-1
67013	chr17	33320000	33360000	0.41262754297946	-0.0383910264271403	-1
67022	chr17	33680000	33720000	0.575362999110442	0.0669420911261957	-1
67039	chr17	34360000	34400000	-0.18102227335191	-0.0340097169550952	-1
67058	chr17	35120000	35160000	0.00617561085593586	-0.184231059066944	-1
67076	chr17	35840000	35880000	-0.789864116306718	0.234915392715036	-1
67093	chr17	36520000	36560000	-0.703179160725349	0.0644226232148943	-1
67161	chr17	39240000	39280000	0.398400820102675	0.0289117884035145	-1
67187	chr17	40280000	40320000	0.446485299472092	0.0306311248947685	-1
67194	chr17	40560000	40600000	0.366472103732745	-0.153243148120308	-1
67222	chr17	41680000	41720000	-0.0727935180094548	0.058392514700002	-1
67243	chr17	42520000	42560000	0.391355925576445	-0.39841995999607	-1
67248	chr17	42720000	42760000	0.558379920977327	-0.00962473742341032	-1
67262	chr17	43280000	43320000	-0.0978408975926478	-0.105585024789275	-1
67274	chr17	43760000	43800000	0.53631591690524	-0.0209689967755026	-1
67289	chr17	44360000	44400000	0.689773898177528	-0.00336308292030951	-1
67299	chr17	44760000	44800000	0.451169719857638	-0.104143638251908	-1
67306	chr17	45040000	45080000	0.827961817866125	0.085217698457101	-1
67321	chr17	45640000	45680000	0.386645581228084	0.0589153385032092	-1
